,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Byggtype_profet,Energistandard_profet,Energibronn,Energiomraadeid,HAR_Fjernvarme,IN_FID_1,NEAR_FID_1,NEAR_DIST_1,Tatt_i_bruk_sammenstilt,SHAPE,oppgraderes,erstatt_varmepumpe,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elspesifikt_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elspesifikt_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elspesifikt_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn,_utetemperatur,_termisk_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,_nettutveksling_energi_liste
2110,2111,33779,30,VIKEN,3003,SARPSBORG,371432,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19490915,19490915,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,186.0,186.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573456.0,619204.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578113.82,277420.0,0.0,1,N,0.0,A,X,,A,0,,,,19490915,"{'x': 619204, 'y': 6573456, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,255.0,153000.0,0.009,0.004,-0.001,0.0285904877,0.020421777,0.0,0.0074543642,0.0081687108,0.0,0.0066331928,0.0099772613,0.0071266152,0.0,0.0007595775,0.0028506461,0.0,2.15983e-05,0.001163491,0.000831065,0.0,0.0008683565,0.000332426,0.0,0.0024532309,Referansesituasjon,[0],[4.27070733 4.01023516 3.85010512 ... 5.16067637 4.74255232 4.60704153],[0.77458151 0.60297326 0.54201949 ... 1.33066725 1.18625374 0.94150099],[1.22020209 1.14578148 1.10003003 ... 1.47447896 1.35501495 1.31629758],"[-3.05050524 -2.86445369 -2.75007509 ... -3.68619741 -3.38753737
 -3.29074395]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.9947836  1.74875473 1.64204953 ... 2.80514621 2.54126869 2.25779857]
2111,2112,33780,30,VIKEN,3003,SARPSBORG,371440,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19480315,19480315,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,248.0,248.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573433.0,619200.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578091.27,277413.95,0.0,1,N,0.0,A,X,,A,0,,,,19480315,"{'x': 619200, 'y': 6573433, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,340.0,204000.0,0.012,0.005,-0.002,0.0381206503,0.027229036,0.0,0.0099391522,0.0108916144,0.0,0.0088442571,0.0133030151,0.0095021536,0.0,0.00101277,0.0038008615,0.0,2.87978e-05,0.0015513213,0.0011080866,0.0,0.0011578087,0.0004432346,0.0,0.0032709746,Referansesituasjon,[0],[5.69427644 5.34698022 5.1334735  ... 6.88090183 6.32340309 6.14272204],[1.03277534 0.80396434 0.72269266 ... 1.774223   1.58167166 1.25533466],[1.62693613 1.52770863 1.46670671 ... 1.96597195 1.8066866  1.75506344],"[-4.06734031 -3.81927158 -3.66676678 ... -4.91492988 -4.51671649
 -4.3876586 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.65971147 2.33167297 2.18939937 ... 3.74019495 3.38835826 3.0103981 ]
2112,2113,33781,30,VIKEN,3003,SARPSBORG,371459,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19520814,19520815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,236.0,236.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573409.0,619196.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578067.71,277407.8,0.0,1,N,54.0,A,X,,A,0,,,,19520814,"{'x': 619196, 'y': 6573409, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,324.0,194400.0,0.014,0.005,-0.001,0.0362761027,0.025911502,0.0,0.0094582255,0.0103646008,0.0,0.005777297,0.0126593208,0.009042372,0.0,0.000963765,0.0036169488,0.0,1.88114e-05,0.0014762573,0.0010544695,0.0,0.0011017857,0.0004217878,0.0,0.002136685,Referansesituasjon,[0],[5.41874694 5.08825537 4.88507962 ... 6.54795497 6.01743197 5.84549356],[0.98280234 0.76506284 0.68772366 ... 1.6883735  1.50513916 1.19459266],[1.54821341 1.45378725 1.39573703 ... 1.87084428 1.71926628 1.67014102],"[-3.87053353 -3.63446812 -3.48934258 ... -4.67711069 -4.29816569
 -4.17535254]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.53101575 2.21885009 2.08346069 ... 3.55921778 3.22440544 2.86473368]
2113,2114,33782,30,VIKEN,3003,SARPSBORG,371467,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19501115,19501115,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,288.0,288.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573381.0,619196.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578039.82,277405.28,0.0,1,N,0.0,A,X,,A,0,,,,19501115,"{'x': 619196, 'y': 6573381, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,395.0,237000.0,0.0139,0.006,-0.002,0.0442691423,0.0316208159,0.0,0.0115422413,0.0126483264,0.0,0.0102707502,0.0154486627,0.0110347591,0.0,0.00117612,0.0044139036,0.0,3.34426e-05,0.0018015344,0.0012868103,0.0,0.001344552,0.0005147241,0.0,0.0037985511,Referansesituasjon,[0],[6.61270812 6.20939638 5.96145309 ... 7.99072471 7.34330681 7.13348366],[1.19935201 0.93363601 0.83925599 ... 2.060388   1.83677999 1.45780799],[1.88934518 1.77411325 1.70327231 ... 2.2830642  2.09808766 2.03813819],"[-4.72336295 -4.43528313 -4.25818078 ... -5.70766051 -5.24521915
 -5.09534547]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[3.08869719 2.70774926 2.5425283  ... 4.3434522  3.93486765 3.49594618]
2114,2115,33783,30,VIKEN,3003,SARPSBORG,371475,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19500715,19500715,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,231.0,231.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573355.0,619195.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6578014.0,277401.95,0.0,2,N,0.0,A,X,,A,0,,,,19500715,"{'x': 619195, 'y': 6573355, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,317.0,190200.0,0.0112,0.004,-0.002,0.0355075412,0.0253625295,0.0,0.0092578394,0.0101450118,0.0,0.0082379976,0.0123911149,0.0088507963,0.0,0.0009433462,0.0035403185,0.0,2.68237e-05,0.0014449807,0.0010321291,0.0,0.0010784427,0.0004128516,0.0,0.0030467546,Referansesituasjon,[0],[5.30394298 4.98045335 4.78158217 ... 6.40922711 5.88994401 5.72164836],[0.96198026 0.74885388 0.67315324 ... 1.65260287 1.47325062 1.16928349],[1.51541228 1.42298667 1.36616633 ... 1.83120775 1.68284114 1.63475667],"[-3.7885307  -3.55746668 -3.41541583 ... -4.57801936 -4.20710286
 -4.08689168]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.47739254 2.17184055 2.03931958 ... 3.48381062 3.15609176 2.80404017]
2115,2116,33784,30,VIKEN,3003,SARPSBORG,371491,0,121,"Tomannsbolig, vertikaldelt",TB,Tatt i bruk,10101,10101,19481215,19481215,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,132.0,132.0,0.0,4,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573301.0,619195.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577960.2,277397.09,0.0,1,N,0.0,A,X,,A,0,,,,19481215,"{'x': 619195, 'y': 6573301, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,181.0,108600.0,0.0076,0.003,-0.0,0.0202900236,0.014492874,0.0,0.0052901939,0.0057971496,0.0,0.0035305704,0.0070806371,0.0050575979,0.0,0.000539055,0.0020230392,0.0,1.14959e-05,0.0008257033,0.000589788,0.0,0.000616253,0.0002359152,0.0,0.001305752,Referansesituasjon,[0],[3.03082456 2.84597334 2.73233267 ... 3.66241549 3.36568229 3.26951335],[0.549703  0.4279165 0.384659  ... 0.9443445 0.8418575 0.668162 ],[0.86594987 0.81313524 0.78066648 ... 1.04640443 0.96162351 0.93414667],"[-2.16487468 -2.0328381  -1.95166619 ... -2.61601106 -2.40405878
 -2.33536668]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.41565288 1.24105174 1.16532547 ... 1.99074893 1.80348101 1.60230867]
2116,2117,33785,30,VIKEN,3003,SARPSBORG,371505,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19500614,19500615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,228.0,228.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573275.0,619196.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577934.2,277395.75,0.0,1,N,0.0,A,X,,A,0,,,,19500614,"{'x': 619196, 'y': 6573275, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,313.0,187800.0,0.011,0.004,-0.002,0.0350464043,0.025033146,0.0,0.0091376077,0.0100132584,0.0,0.0081310106,0.0122301913,0.0087358509,0.0,0.000931095,0.0034943404,0.0,2.64754e-05,0.0014262147,0.0010187248,0.0,0.001064437,0.0004074899,0.0,0.0030071863,Referansesituasjon,[0],[5.2350606  4.91577213 4.7194837  ... 6.32599039 5.81345123 5.64734123],[0.94948701 0.73912851 0.66441099 ... 1.6311405  1.45411749 1.15409799],[1.4957316  1.40450632 1.34842391 ... 1.80742583 1.66098606 1.61352607],"[-3.739329   -3.51126581 -3.37105978 ... -4.51856457 -4.15246516
 -4.03381517]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.44521861 2.14363483 2.01283491 ... 3.43856633 3.11510356 2.76762406]
2117,2118,33786,30,VIKEN,3003,SARPSBORG,371513,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19490915,19490915,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,248.0,248.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573244.0,619197.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577903.22,277393.95,0.0,1,N,0.0,A,X,,A,0,,,,19490915,"{'x': 619197, 'y': 6573244, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,340.0,204000.0,0.012,0.005,-0.002,0.0381206503,0.027229036,0.0,0.0099391522,0.0108916144,0.0,0.0088442571,0.0133030151,0.0095021536,0.0,0.00101277,0.0038008615,0.0,2.87978e-05,0.0015513213,0.0011080866,0.0,0.0011578087,0.0004432346,0.0,0.0032709746,Referansesituasjon,[0],[5.69427644 5.34698022 5.1334735  ... 6.88090183 6.32340309 6.14272204],[1.03277534 0.80396434 0.72269266 ... 1.774223   1.58167166 1.25533466],[1.62693613 1.52770863 1.46670671 ... 1.96597195 1.8066866  1.75506344],"[-4.06734031 -3.81927158 -3.66676678 ... -4.91492988 -4.51671649
 -4.3876586 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.65971147 2.33167297 2.18939937 ... 3.74019495 3.38835826 3.0103981 ]
2118,2119,33790,30,VIKEN,3003,SARPSBORG,371564,0,133,Kjede/atriumhus,TB,Tatt i bruk,10101,10101,19730815,19730815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,135.0,135.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575572.0,620172.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580135.05,278574.89,0.0,1,N,0.0,A,X,,B,0,,,,19730815,"{'x': 620172, 'y': 6575572, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,185.0,111000.0,0.0041,0.003,-0.002,0.0207511605,0.0148222575,0.0,0.0054104256,0.005928903,0.0,0.0072216212,0.0072415606,0.0051725433,0.0,0.0005513062,0.0020690173,0.0,2.35143e-05,0.0008444692,0.0006031923,0.0,0.0006302587,0.0002412769,0.0,0.0026708563,Referansesituasjon,[0],[3.09970693 2.91065455 2.79443114 ... 3.74565221 3.44217507 3.34382047],[0.56219625 0.43764188 0.39340125 ... 0.96580687 0.86099062 0.6833475 ],[0.88563055 0.83161559 0.7984089  ... 1.07018634 0.98347859 0.95537728],"[-2.21407638 -2.07903897 -1.99602224 ... -2.67546586 -2.45869648
 -2.38844319]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.44782681 1.26925747 1.19181014 ... 2.03599322 1.84446921 1.63872477]
2119,2120,33791,30,VIKEN,3003,SARPSBORG,371572,0,133,Kjede/atriumhus,TB,Tatt i bruk,10101,10101,19730815,19730815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,135.0,135.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575561.0,620166.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580124.63,278567.92,0.0,1,N,0.0,A,X,,B,0,,,,19730815,"{'x': 620166, 'y': 6575561, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,185.0,111000.0,0.0041,0.003,-0.002,0.0207511605,0.0148222575,0.0,0.0054104256,0.005928903,0.0,0.0072216212,0.0072415606,0.0051725433,0.0,0.0005513062,0.0020690173,0.0,2.35143e-05,0.0008444692,0.0006031923,0.0,0.0006302587,0.0002412769,0.0,0.0026708563,Referansesituasjon,[0],[3.09970693 2.91065455 2.79443114 ... 3.74565221 3.44217507 3.34382047],[0.56219625 0.43764188 0.39340125 ... 0.96580687 0.86099062 0.6833475 ],[0.88563055 0.83161559 0.7984089  ... 1.07018634 0.98347859 0.95537728],"[-2.21407638 -2.07903897 -1.99602224 ... -2.67546586 -2.45869648
 -2.38844319]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.44782681 1.26925747 1.19181014 ... 2.03599322 1.84446921 1.63872477]
2120,2121,33792,30,VIKEN,3003,SARPSBORG,371580,0,133,Kjede/atriumhus,TB,Tatt i bruk,10101,10101,19730815,19730815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,135.0,135.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575551.0,620162.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580115.03,278563.04,0.0,1,N,0.0,A,X,,B,0,,,,19730815,"{'x': 620162, 'y': 6575551, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,185.0,111000.0,0.0041,0.003,-0.002,0.0207511605,0.0148222575,0.0,0.0054104256,0.005928903,0.0,0.0072216212,0.0072415606,0.0051725433,0.0,0.0005513062,0.0020690173,0.0,2.35143e-05,0.0008444692,0.0006031923,0.0,0.0006302587,0.0002412769,0.0,0.0026708563,Referansesituasjon,[0],[3.09970693 2.91065455 2.79443114 ... 3.74565221 3.44217507 3.34382047],[0.56219625 0.43764188 0.39340125 ... 0.96580687 0.86099062 0.6833475 ],[0.88563055 0.83161559 0.7984089  ... 1.07018634 0.98347859 0.95537728],"[-2.21407638 -2.07903897 -1.99602224 ... -2.67546586 -2.45869648
 -2.38844319]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.44782681 1.26925747 1.19181014 ... 2.03599322 1.84446921 1.63872477]
2121,2122,33793,30,VIKEN,3003,SARPSBORG,371599,0,133,Kjede/atriumhus,TB,Tatt i bruk,10101,10101,19730815,19730815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,135.0,135.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575540.0,620156.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580104.61,278556.07,0.0,1,N,0.0,A,X,,B,0,,,,19730815,"{'x': 620156, 'y': 6575540, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,185.0,111000.0,0.0041,0.003,-0.002,0.0207511605,0.0148222575,0.0,0.0054104256,0.005928903,0.0,0.0072216212,0.0072415606,0.0051725433,0.0,0.0005513062,0.0020690173,0.0,2.35143e-05,0.0008444692,0.0006031923,0.0,0.0006302587,0.0002412769,0.0,0.0026708563,Referansesituasjon,[0],[3.09970693 2.91065455 2.79443114 ... 3.74565221 3.44217507 3.34382047],[0.56219625 0.43764188 0.39340125 ... 0.96580687 0.86099062 0.6833475 ],[0.88563055 0.83161559 0.7984089  ... 1.07018634 0.98347859 0.95537728],"[-2.21407638 -2.07903897 -1.99602224 ... -2.67546586 -2.45869648
 -2.38844319]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.44782681 1.26925747 1.19181014 ... 2.03599322 1.84446921 1.63872477]
2122,2123,33794,30,VIKEN,3003,SARPSBORG,371602,0,133,Kjede/atriumhus,TB,Tatt i bruk,10101,10101,19730815,19730815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,135.0,135.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575521.0,620153.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580085.95,278551.37,0.0,1,N,0.0,A,X,,B,0,,,,19730815,"{'x': 620153, 'y': 6575521, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,185.0,111000.0,0.0041,0.003,-0.002,0.0207511605,0.0148222575,0.0,0.0054104256,0.005928903,0.0,0.0072216212,0.0072415606,0.0051725433,0.0,0.0005513062,0.0020690173,0.0,2.35143e-05,0.0008444692,0.0006031923,0.0,0.0006302587,0.0002412769,0.0,0.0026708563,Referansesituasjon,[0],[3.09970693 2.91065455 2.79443114 ... 3.74565221 3.44217507 3.34382047],[0.56219625 0.43764188 0.39340125 ... 0.96580687 0.86099062 0.6833475 ],[0.88563055 0.83161559 0.7984089  ... 1.07018634 0.98347859 0.95537728],"[-2.21407638 -2.07903897 -1.99602224 ... -2.67546586 -2.45869648
 -2.38844319]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.44782681 1.26925747 1.19181014 ... 2.03599322 1.84446921 1.63872477]
2123,2124,33795,30,VIKEN,3003,SARPSBORG,371610,0,133,Kjede/atriumhus,TB,Tatt i bruk,10101,10101,19730815,19730815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,135.0,135.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575513.0,620148.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580078.42,278545.67,0.0,1,N,0.0,A,X,,B,0,,,,19730815,"{'x': 620148, 'y': 6575513, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,185.0,111000.0,0.0041,0.003,-0.002,0.0207511605,0.0148222575,0.0,0.0054104256,0.005928903,0.0,0.0072216212,0.0072415606,0.0051725433,0.0,0.0005513062,0.0020690173,0.0,2.35143e-05,0.0008444692,0.0006031923,0.0,0.0006302587,0.0002412769,0.0,0.0026708563,Referansesituasjon,[0],[3.09970693 2.91065455 2.79443114 ... 3.74565221 3.44217507 3.34382047],[0.56219625 0.43764188 0.39340125 ... 0.96580687 0.86099062 0.6833475 ],[0.88563055 0.83161559 0.7984089  ... 1.07018634 0.98347859 0.95537728],"[-2.21407638 -2.07903897 -1.99602224 ... -2.67546586 -2.45869648
 -2.38844319]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.44782681 1.26925747 1.19181014 ... 2.03599322 1.84446921 1.63872477]
2124,2125,33796,30,VIKEN,3003,SARPSBORG,371629,0,133,Kjede/atriumhus,TB,Tatt i bruk,10101,10101,19730815,19730815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,135.0,135.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575503.0,620142.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6580069.0,278538.79,0.0,1,N,0.0,A,X,,B,0,,,,19730815,"{'x': 620142, 'y': 6575503, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,185.0,111000.0,0.0041,0.003,-0.002,0.0207511605,0.0148222575,0.0,0.0054104256,0.005928903,0.0,0.0072216212,0.0072415606,0.0051725433,0.0,0.0005513062,0.0020690173,0.0,2.35143e-05,0.0008444692,0.0006031923,0.0,0.0006302587,0.0002412769,0.0,0.0026708563,Referansesituasjon,[0],[3.09970693 2.91065455 2.79443114 ... 3.74565221 3.44217507 3.34382047],[0.56219625 0.43764188 0.39340125 ... 0.96580687 0.86099062 0.6833475 ],[0.88563055 0.83161559 0.7984089  ... 1.07018634 0.98347859 0.95537728],"[-2.21407638 -2.07903897 -1.99602224 ... -2.67546586 -2.45869648
 -2.38844319]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.44782681 1.26925747 1.19181014 ... 2.03599322 1.84446921 1.63872477]
2125,2126,33797,30,VIKEN,3003,SARPSBORG,371637,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,10101,10101,19720815,19720815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,445.0,445.0,0.0,4,4,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575360.0,620109.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579929.49,278493.04,0.0,1,N,0.0,A,X,,B,0,,,,19720815,"{'x': 620109, 'y': 6575360, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,611.0,366600.0,0.0255,0.009,-0.002,0.0684019734,0.0488585524,0.0,0.0178343659,0.019543421,0.0,0.0119023017,0.0238703295,0.0170502354,0.0,0.0018172687,0.0068200941,0.0,3.8755e-05,0.0027836208,0.0019883006,0.0,0.0020775196,0.0007953202,0.0,0.0044019668,Referansesituasjon,[0],"[10.21755248  9.59437982  9.21127301 ... 12.3467795  11.34642893
 11.02222302]",[1.85316543 1.44259731 1.29676707 ... 3.18358563 2.83808019 2.25251582],[2.91930071 2.74125138 2.63179229 ... 3.52765128 3.24183684 3.14920658],"[-7.29825177 -6.85312845 -6.57948072 ... -8.81912821 -8.10459209
 -7.87301644]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[4.77246614 4.18384868 3.92855936 ... 6.71123691 6.07991703 5.4017224 ]
2126,2127,33798,30,VIKEN,3003,SARPSBORG,371645,0,136,Andre småhus m/3 boliger el fl,TB,Tatt i bruk,10101,10101,19720815,19720815,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,445.0,445.0,0.0,4,4,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575376.0,620083.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579947.77,278468.58,0.0,1,N,0.0,A,X,,B,0,,,,19720815,"{'x': 620083, 'y': 6575376, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,611.0,366600.0,0.0255,0.009,-0.002,0.0684019734,0.0488585524,0.0,0.0178343659,0.019543421,0.0,0.0119023017,0.0238703295,0.0170502354,0.0,0.0018172687,0.0068200941,0.0,3.8755e-05,0.0027836208,0.0019883006,0.0,0.0020775196,0.0007953202,0.0,0.0044019668,Referansesituasjon,[0],"[10.21755248  9.59437982  9.21127301 ... 12.3467795  11.34642893
 11.02222302]",[1.85316543 1.44259731 1.29676707 ... 3.18358563 2.83808019 2.25251582],[2.91930071 2.74125138 2.63179229 ... 3.52765128 3.24183684 3.14920658],"[-7.29825177 -6.85312845 -6.57948072 ... -8.81912821 -8.10459209
 -7.87301644]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[4.77246614 4.18384868 3.92855936 ... 6.71123691 6.07991703 5.4017224 ]
